Entity Group,Word,Score,Generic Name,Use Case
disease_disorder,lactobacillus,0.7043876,lactobacillus rhamnosus gg,bowel problems (such asdiarrhea
sign_symptom,gg bowel problems,0.97868335,lactobacillus rhamnosus gg,bowel problems (such asdiarrhea
disease_disorder,encephalopathy,0.96269196,lactitol monohydrate,acute and chronic portal systemic encephalopathy
sign_symptom,lactose,0.9875211,lactase,prevention of symptoms of lactose
sign_symptom,hypertension,0.73330057,labetalol hydrochloride (injection),hypertension
disease_disorder,chronic fatigue syndrome,0.9997437,levocarnitine,chronic fatigue syndrome heart diseases
disease_disorder,heart diseases,0.9998313,levocarnitine,chronic fatigue syndrome heart diseases
sign_symptom,glaucom,0.87588733,levobunolol,patients with chronicopen-angle glaucomaorocularhypertension
sign_symptom,hypertension,0.97234786,lercanidipine hydrochloride,mild to moderate essential hypertension
disease_disorder,glaucoma,0.9482767,latanoprost,patients with open-angle glaucoma or ocular hypertension
disease_disorder,solid tumors,0.9984273,larotrectinib,adult and pediatric patients with solid tumors
disease_disorder,type 2 diabetes mellitus,0.96214676,linagliptin,type 2 diabetes mellitus
disease_disorder,lifitegrast,0.9890297,lifitegrast,dry eye disease
disease_disorder,dry eye disease,0.94050807,lifitegrast,dry eye disease
disease_disorder,infections,0.99335057,levofloxacin hemihydrate,"mild, moderate and severe infections"
disease_disorder,conjunctivitis,0.987195,levofloxacin (ophthalmic),bacterial conjunctivitis
sign_symptom,motor recovery,0.9143361,levodopa + carbidopa (fc tablet),before physiotherapy increases motor recovery after stroke.
sign_symptom,inflammation,0.91022646,loteprednol etabonate,post-operative inflammation
sign_symptom,hyper,0.9908388,losartan potassium + hydrochlorothiazide,hypertension
disease_disorder,rheumatoid arthritis,0.98812896,lornoxicam,rheumatoid arthritis
sign_symptom,anxiety states,0.99208605,lorazepam,lorazepam is not recommended in anxiety states in children
sign_symptom,diarrhea,0.9979803,loperamide hydrochloride,indicated in- acute diarrhea chronic diarrhea abdominal cramps
sign_symptom,diarrhea,0.999078,loperamide hydrochloride,indicated in- acute diarrhea chronic diarrhea abdominal cramps
sign_symptom,cramps,0.9210911,loperamide hydrochloride,indicated in- acute diarrhea chronic diarrhea abdominal cramps
disease_disorder,infections,0.99982697,lomefloxacin (oral),uncomplicated urinary tract infections
disease_disorder,infections,0.9975157,lomefloxacin (ophthalmic),bacterial infections
sign_symptom,weight - related comorbid condition,0.99915135,liraglutide,in the presence of at least one weight-related comorbid condition
sign_symptom,rubella,0.99723077,measles and rubella,simultaneous immunization
sign_symptom,convulsion,0.9973471,magnesium sulfate heptahydrate,to prevent convulsion
disease_disorder,magnesium defciency,0.9944388,magnesium oxide,relieving the symptoms of magnesium defciency
sign_symptom,constipation,0.7472342,magnesium hydroxide + liquid paraffin,constipation associated with chronic cholecystitis hernia
disease_disorder,cholecystitis,0.9915756,magnesium hydroxide + liquid paraffin,constipation associated with chronic cholecystitis hernia
disease_disorder,hernia,0.99908364,magnesium hydroxide + liquid paraffin,constipation associated with chronic cholecystitis hernia
sign_symptom,nausea,0.999936,magnesium hydroxide,"constipation, heart burn, gas and nausea"
sign_symptom,hyperac,0.61818063,magaldrate,hyperacidity associated with peptic ulcers
disease_disorder,peptic ulcers,0.8639924,magaldrate,hyperacidity associated with peptic ulcers
sign_symptom,poly,0.79340994,lynestrenol,polymenorrhoea
sign_symptom,sinus,0.99642706,lymecycline,acute sinusitis
sign_symptom,depressive,0.8497952,lurasidone hydrochloride,"schizophrenia, depressive episodes associated with bipolar i disorder"
disease_disorder,episodes,0.5106478,lurasidone hydrochloride,"schizophrenia, depressive episodes associated with bipolar i disorder"
disease_disorder,bipolar i disorder,0.9956827,lurasidone hydrochloride,"schizophrenia, depressive episodes associated with bipolar i disorder"
sign_symptom,lubiprostone,0.9703398,lubiprostone,chronic idiopathic constipation (cic) in adults
sign_symptom,constipation,0.99137235,lubiprostone,chronic idiopathic constipation (cic) in adults
sign_symptom,sting,0.99582016,mepyramine maleate,"insect bites, stings and nettle rash"
sign_symptom,rash,0.9916089,mepyramine maleate,"insect bites, stings and nettle rash"
sign_symptom,rash,0.9999434,menthol + pramoxine hydrochloride,may also be used for rashes
disease_disorder,rheumatoid arthritis,0.95811486,menaquinone-7,rheumatoid arthritis
disease_disorder,alzheimer ' s type,0.97613025,memantine hydrochloride,dementia of the alzheimer's type
disease_disorder,meloxicam,0.98363096,meloxicam,"osteoarthritis, rheumatoid arthritis"
disease_disorder,rheumatoid arthritis,0.9688542,meloxicam,"osteoarthritis, rheumatoid arthritis"
disease_disorder,malaria,0.9997311,mefloquine,acute malaria infections
disease_disorder,infections,0.99975985,mefloquine,acute malaria infections
sign_symptom,fever,0.9999181,mefenamic acid,fever toothache headache migraine
sign_symptom,toothache,0.99377006,mefenamic acid,fever toothache headache migraine
sign_symptom,headache,0.9998741,mefenamic acid,fever toothache headache migraine
sign_symptom,migraine,0.9997432,mefenamic acid,fever toothache headache migraine
sign_symptom,motion,0.9990995,meclizine hydrochloride,"nausea, vomiting, motion sickness, vertigo"
sign_symptom,vertigo,0.999808,meclizine hydrochloride,"nausea, vomiting, motion sickness, vertigo"
disease_disorder,allergic disease,0.99947095,mebhydrolin napadisylate,allergic disease
disease_disorder,contact dermatitis,0.980054,methylprednisolone acetate,"asthma, atopic dermatitis, contact dermatitis"
disease_disorder,atony,0.54713804,methylergonovine maleate,"following delivery of the placenta, for routine management of uterine atony"
sign_symptom,hyper,0.9557646,methyldopa,hypertension
disease_disorder,graves ' disease,0.9983022,methimazole,in patients with graves' disease with hyperthyroidism
disease_disorder,hyperthyroidism,0.9783285,methimazole,in patients with graves' disease with hyperthyroidism
disease_disorder,colitis,0.734288,mesalazine [5-aminosalicylic acid],mild to moderately active ulcerative colitis
disease_disorder,pneumonia,0.97534287,meropenem trihydrate,pneumonia and nosocomial pneumonia urinary tract infections
disease_disorder,pneumonia,0.9993217,meropenem trihydrate,pneumonia and nosocomial pneumonia urinary tract infections
disease_disorder,infections,0.9986885,meropenem trihydrate,pneumonia and nosocomial pneumonia urinary tract infections
sign_symptom,ulcer,0.8973341,misoprostol,nsaid users at high risk of complications from gastric ulcer
disease_disorder,mira,0.710036,mirabegron,overactive bladder (oab) syndrome
disease_disorder,over,0.8246418,mirabegron,overactive bladder (oab) syndrome
sign_symptom,minoxidil,0.99675536,minoxidil,males and females
disease_disorder,infection,0.9997898,minocycline hydrochloride,pre- and post-operative prophylaxis of infection
sign_symptom,miglitol,0.97889847,miglitol,adults with type 2diabetes mellitus
sign_symptom,hemorrhoidal attacks,0.9973843,micronised diosmin + hesperidin,acute hemorrhoidal attacks
disease_disorder,candidiasis,0.9983948,miconazole nitrate (oral gel),for the treatment of oral and gastrointestinal candidiasis
disease_disorder,infections,0.9995117,metronidazole + neomycin sulphate + polymyxin b + nystatin,mixed vaginal infections
disease_disorder,candidiasis,0.99856067,metronidazole + miconazole nitrate,candidiasis
disease_disorder,amoebiasis,0.99614125,metronidazole,all forms of amoebiasis
sign_symptom,vitamin deficiencies,0.86815816,multivitamin [adult preparation],vitamin deficiencies
sign_symptom,anti - inflammatory,0.6271718,mucopolysaccharide polysulphate + salicylic acid,mild to moderate anti-inflammatory
sign_symptom,high blood,0.7943761,moxonidine,high blood pressure
disease_disorder,bacterial,0.99947613,moxifloxacin hydrochloride + xanthan gum,bacterial conjunctivitis
disease_disorder,conjunctivitis,0.9899734,moxifloxacin hydrochloride + xanthan gum,bacterial conjunctivitis
disease_disorder,bacterial sinusitis,0.97662115,moxifloxacin hydrochloride (tablet),acute bacterial sinusitis
disease_disorder,conjunctivitis,0.9983128,moxifloxacin hydrochloride (ophthalmic),bacterial conjunctivitis
disease_disorder,infections,0.77689433,moxifloxacin hydrochloride (injection),infections in adults &gt
disease_disorder,asthma,0.9905578,montelukast sodium,prophylaxis and chronic treatment of asthma
sign_symptom,bleeding,0.99983823,monosemicarbazone adrenochrome,prevention and treatment of surgical and non-surgical capillary bleedings
disease_disorder,lupus nephritis,0.7352741,mycophenolate mofetil,class iii-v lupus nephritis
sign_symptom,mineral deficiencies,0.99944353,multivitamin & multimineral [a-z silver preparation],vitamin and mineral deficiencies for adults over 45 years of age
disease_disorder,vitamin and minerals,0.69478863,multivitamin & multimineral [a-z juniors syrup preparation],the treatment and prevention of vitamin and minerals deficiencies
disease_disorder,infection,0.9798549,nelfinavir,hiv infection
sign_symptom,pain,0.99993265,nefopam hydrochloride,"post-operative, dental, musculo-skeletal and acute traumatic pain"
disease_disorder,hypertension,0.97600317,nebivolol + hydrochlorothiazide,essential hypertension
sign_symptom,gout,0.8610848,naproxen sodium,acute gout
disease_disorder,conjunctivitis,0.9980955,naphazoline + pheniramine,allergic conjunctivitis
sign_symptom,overdosage,0.7307916,naloxone hydrochloride,diagnosis of suspected or knownacuteopioid overdosage
sign_symptom,nalidixic,0.7378464,nalidixic acid,urinary tract infection caused by susceptible gram-negative organisms
disease_disorder,acid,0.4941697,nalidixic acid,urinary tract infection caused by susceptible gram-negative organisms
disease_disorder,infection,0.99378693,nalidixic acid,urinary tract infection caused by susceptible gram-negative organisms
sign_symptom,pain,0.9999454,nalbuphine,moderate to severe pain
disease_disorder,peripheral vascular disorders,0.9987102,naftidrofuryl oxalate,peripheral vascular disorders
disease_disorder,lung cancer,0.99960583,nab-paclitaxel [nanoparticle albumin-bound paclitaxel],non-small cell lung cancer
disease_disorder,cancer,0.97979057,nintedanib,"locally advanced, metastatic or locally recurrent non-small cell lung cancer"
disease_disorder,extra - articular disorders,0.98900175,nimesulide,acute pain; extra-articular disorders
disease_disorder,renal cell carcinoma,0.99924815,nilotinib,advanced renal cell carcinoma
disease_disorder,renal hypertension,0.99144715,nifedipine,renal hypertension
disease_disorder,glaucoma,0.99764997,netarsudil dimesylate,patients with open-angle glaucoma or ocular hypertension
disease_disorder,ocular hypertension,0.9902686,netarsudil dimesylate,patients with open-angle glaucoma or ocular hypertension
disease_disorder,infections,0.86822206,neomycin sulfate + bacitracin zinc + polymyxin b sulfate (ophthalmic),superficial infections of the external eye
disease_disorder,candidiasis,0.99448043,nystatin (oral),in those born of mothers with vaginal candidiasis
sign_symptom,metro,0.40329644,norethisterone acetate,metropathia hemorrhagic
sign_symptom,hemorrhagic,0.8699864,norethisterone acetate,metropathia hemorrhagic
disease_disorder,cardiac arrest,0.8999042,norepinephrine,cardiac arrest and profound hypotension
disease_disorder,attack,0.9156285,nitroglycerin (sublingual spray),acute relief of an attack or prophylaxis
disease_disorder,prop,0.9302338,nitroglycerin (sublingual spray),acute relief of an attack or prophylaxis
sign_symptom,hypertension,0.93450713,nitroglycerin (iv infusion),peri-operative hypertension
sign_symptom,infectious conditions,0.6355763,nitrofurazone,infectious conditions
disease_disorder,infections,0.9995042,nitrofurantoin,prophylaxis of urinary tract infections
sign_symptom,diarrhea,0.994654,nitazoxanide,diarrhea
sign_symptom,age groups,0.6975341,oral rehydration salt [powder],all age groups
sign_symptom,diarrhea,0.998977,oral rehydration salt [flavored],indicated for diarrhea
disease_disorder,poliomyelitis,0.99924433,oral polio vaccine,poliovaccines are vaccines used to prevent poliomyelitis
sign_symptom,ulcer,0.97973466,omeprazole (mups tablet),duodenal and gastric ulcers
sign_symptom,ulcer,0.9991921,omeprazole,nsaid-associated duodenal and gastric ulcer
sign_symptom,urticaria,0.87084705,omalizumab,chronic spontaneous urticaria
sign_symptom,itching,0.8150186,olopatadine hydrochloride (ophthalmic),ocular itching associated with allergic conjunctivitis
disease_disorder,conjunctivitis,0.99692076,olopatadine hydrochloride (ophthalmic),ocular itching associated with allergic conjunctivitis
disease_disorder,breast cancer,0.9964563,olaparib,breast cancer
sign_symptom,psychotic features,0.99929893,olanzapine,with or without psychotic features and with or without a rapid cycling course
sign_symptom,infections,0.8360961,ofloxacin + clotrimazole + beclomethasone + lidocaine,superficial bacterial and fungal infections
disease_disorder,infections,0.9986828,ofloxacin (oral & injection),mild to moderate infections caused by susceptible strains
disease_disorder,infections,0.96912396,ofloxacin (ophthalmic),it is indicated for the treatment of external ocular infections
disease_disorder,carcinoid tumors,0.96920085,octreotide acetate,carcinoid tumors
disease_disorder,ocular,0.76722157,oxytetracycline + polymixin b sulphate,local treatment of superficial ocular infections
disease_disorder,infections,0.8899456,oxytetracycline + polymixin b sulphate,local treatment of superficial ocular infections
disease_disorder,infections,0.99958485,oxytetracycline,oxytetracycline is indicated in- respiratory tract infections
disease_disorder,peptic ulcer disease,0.99931777,oxyphencyclimine hydrochloride,peptic ulcer disease
disease_disorder,rosacea,0.6780875,oxymetazoline hydrochloride (cream),persistent facial erythema associated with rosacea in adults
sign_symptom,numb,0.9980552,oxybuprocaine hydrochloride,used to temporarily numb the front surface of the eye
disease_disorder,infections,0.99867505,oxiconazole nitrate,dermal infections
sign_symptom,symptoms,0.9498487,oxaprozin,for relief of the signs and symptoms of osteoarthritis
disease_disorder,osteoarthritis,0.99808735,oxaprozin,for relief of the signs and symptoms of osteoarthritis
disease_disorder,colon cancer,0.9196296,oxaliplatin,adjuvant treatment of stage iii colon cancer
disease_disorder,influenza,0.81474763,oseltamivir,when the influenza virus is circulating in the community
disease_disorder,infections,0.9954079,ornidazole,treatment of susceptible anaerobic infections
disease_disorder,obese,0.7035552,orlistat,obese adolescents should be treated with orlistat only
disease_disorder,septicemia,0.8608327,pefloxacin mesylate dihydrate,septicemia
sign_symptom,pain,0.9999621,parecoxib,postoperative pain in adults
sign_symptom,pain,0.99995756,paracetamol+tramadolhydrochloride,moderate to moderately severe pain in adults
sign_symptom,headache,0.99988437,paracetamol + caffeine,headache
sign_symptom,pain,0.9999541,paracetamol (iv infusion),mild to moderate pain
sign_symptom,acid secretion,0.87023497,pantoprazole sodium sesquihydrate,indicated where suppression of acid secretion has therapeutic benefit
disease_disorder,common cold,0.9883813,paracetamol,"fever, common cold and influenza"
disease_disorder,influenza,0.9992131,paracetamol,"fever, common cold and influenza"
disease_disorder,pancreatitis,0.99297583,pancreatin,patients with chronic pancreatitis cystic fibrosis
disease_disorder,cystic fibrosis,0.9378959,pancreatin,patients with chronic pancreatitis cystic fibrosis
disease_disorder,schizophrenia,0.99725586,paliperidone palmitate,schizophrenia in adults
disease_disorder,bacterial,0.9870645,phenoxymethyl penicillin [penicillin v],mild to moderately severe bacterial infections
disease_disorder,infections,0.9222796,phenoxymethyl penicillin [penicillin v],mild to moderately severe bacterial infections
sign_symptom,skin conditions,0.82925653,pheniramine maleate,all itching skin conditions
sign_symptom,pruritus,0.97006726,permethrin + crotamiton,scabies and pruritus
disease_disorder,heart failure,0.83218896,perindopril arginine,"essential hypertension, stable coronary artery disease, congestive heart failure"
disease_disorder,epilepsy,0.9978781,perampanel,patients with epilepsy from 4 years of age and older
disease_disorder,peripheral arterial occlusive disease,0.99942267,pentoxifylline,peripheral arterial occlusive disease
disease_disorder,cystitis,0.9669621,pentosan polysulfate sodium,interstitial cystitis
sign_symptom,pain,0.9999329,pentazocine hydrochloride,moderate to severe pain
disease_disorder,conjunctivitis,0.99808997,pemirolast potassium,allergic conjunctivitis
disease_disorder,melanoma,0.9996523,pembrolizumab,melanoma
disease_disorder,hepatitis b,0.999738,peginterferon alfa-2a [pegylated interferon alfa-2a],chronic hepatitis b
sign_symptom,warts,0.96998185,podophyllotoxin,for the removal of external genital warts
sign_symptom,migraine,0.993917,pizotifen,not effective in relieving migraine attacks once in progress
disease_disorder,infections,0.9985557,pivmecillinam,infections caused by mecillinam-sensitive organisms
disease_disorder,hyper,0.9997534,pitavastatin calcium,adult patients with primary hyperlipidemia or mixed dyslipidemia
disease_disorder,infections,0.99562573,piperacillin + tazobactam,moderate to severe infections
disease_disorder,2 diabetes,0.70823085,pioglitazone + metformin hydrochloride,patients with type 2 diabetes
disease_disorder,parkinson ' s disease,0.9995719,pimavanserin,parkinson's disease psychosis.
sign_symptom,hypertension,0.9843267,pilocarpine hydrochloride (ophthalmic),ocular hypertension
sign_symptom,dry cough,0.93712854,pholcodine,temporary relief of non-productive dry cough
sign_symptom,hypersensitivity reactions,0.93146735,prednisolone,drug hypersensitivity reactions
sign_symptom,pain,0.99996305,pramoxine hydrochloride + calamine,temporary relief of pain and itching associated with minor burns
sign_symptom,burns,0.99994564,pramoxine hydrochloride + calamine,temporary relief of pain and itching associated with minor burns
sign_symptom,restless legs,0.99628353,pramipexole,moderate to severe restless legs syndrome
disease_disorder,syndrome,0.99313676,pramipexole,moderate to severe restless legs syndrome
disease_disorder,poisoning,0.98946047,pralidoxime chloride,in severe poisoning
sign_symptom,acid,0.7298563,potassium citrate,ofuric acidlithiasis with or without calcium stones
sign_symptom,calcium stones,0.9995965,potassium citrate,ofuric acidlithiasis with or without calcium stones
sign_symptom,potassium deficit,0.89133215,potassium chloride,replacement of potassium deficit diuretic
disease_disorder,infections,0.99924064,polymyxin b sulfate,it may be indicated in serious infections caused by susceptible strains of the following organisms
sign_symptom,fecal impaction,0.9395305,polyethylene glycol 3350 + electrolytes,resolving fecal impaction
disease_disorder,peptic,0.77566016,propantheline bromide,adjunctive therapy in the treatment of peptic ulcer
sign_symptom,ulcer,0.8989193,propantheline bromide,adjunctive therapy in the treatment of peptic ulcer
sign_symptom,allergic reactions,0.9998926,promethazine hydrochloride (injection),amelioration of allergic reactions to blood or plasma
disease_disorder,abortion,0.7391028,progesterone (capsule),threatened / recurrent abortion
disease_disorder,parkinsonian syndrome,0.9996775,procyclidine hydrochloride,adjunctive treatment of all forms of parkinsonian syndrome
disease_disorder,problems,0.76093966,probiotic combination [9 billion],gastrointestinal problems
sign_symptom,constipation,0.9565025,probiotic combination [10 billion],supports digestive health and relieves constipation
disease_disorder,malaria,0.9660402,primaquine phosphate,malaria
sign_symptom,inflammation,0.8885631,prednisolone acetate,steroid-responsive inflammation
sign_symptom,ulcer,0.96254754,rabeprazole sodium,active duodenal ulcer active benign gastric ulcer
disease_disorder,ulcer,0.5159156,rabeprazole sodium,active duodenal ulcer active benign gastric ulcer
disease_disorder,malaria,0.9998142,quinine sulfate,"uncomplicated, severe and complicated falciparum malaria"
sign_symptom,nausea,0.99994636,pyridoxine hydrochloride + doxylamine succinate,the treatment of nausea and vomiting of pregnancy
sign_symptom,vomiting,0.99994826,pyridoxine hydrochloride + doxylamine succinate,the treatment of nausea and vomiting of pregnancy
sign_symptom,pregnancy,0.9957202,pyridoxine hydrochloride + doxylamine succinate,the treatment of nausea and vomiting of pregnancy
disease_disorder,certain hereditary disorders,0.99957556,pyridoxine hydrochloride,certain hereditary disorders
sign_symptom,relief,0.41443112,prucalopride succinate,adults in whom laxatives fail to provide adequate relief
disease_disorder,diabetes mellitus,0.9992831,protamine crystallised insulin aspart,patients with diabetes mellitus
disease_disorder,graves ' disease,0.99687034,propylthiouracil,in patients with graves' disease with hyperthyroidism
disease_disorder,hyperthyroidism,0.96625084,propylthiouracil,in patients with graves' disease with hyperthyroidism
sign_symptom,migraine,0.9906313,propranolol hydrochloride,prophylaxis of migraine
disease_disorder,prostate cancer,0.9990051,relugolix,adult patients with advanced prostate cancer
disease_disorder,color,0.9998355,regorafenib,for the treatment of metastatic colorectal cancer
disease_disorder,parkinson ' s disease,0.9555591,rasagiline,idiopathic parkinson's disease
sign_symptom,hyper,0.56854314,ramipril,hypertension
disease_disorder,insomnia,0.8631175,ramelteon,insomnia
disease_disorder,parkinson ' s disease,0.9946544,rivastigmine tartrate,patients with idiopathic parkinson's disease
disease_disorder,premature labour,0.86116916,ritodrine hydrochloride,premature labour
disease_disorder,schizophrenia,0.9975573,risperidone (injection),for the treatment of schizophrenia
disease_disorder,inflammation,0.68614715,rimexolone,postoperative inflammation following ocular surgery
disease_disorder,sclerosis,0.9246928,riluzole,amyotrophic lateral sclerosis
disease_disorder,e. coli,0.9312288,rifaximin,noninvasive strains of e. coli
disease_disorder,tuberculosis,0.94476235,rifampicin + isoniazid + pyrazinamide + ethambutol,tuberculosis
disease_disorder,pulmonary tuberculosis,0.9894804,rifampicin + isoniazid + pyrazinamide,pulmonary tuberculosis
disease_disorder,tuberculosis,0.99958736,rifampicin + isoniazid,continuation phase treatment of tuberculosis
sign_symptom,blackheads,0.99535865,salicylic acid,mild to moderate acne blackheads and whiteheads redness &amp
sign_symptom,redness,0.9994726,salicylic acid,mild to moderate acne blackheads and whiteheads redness &amp
disease_disorder,induced asthma,0.76164925,salbutamol (inhaler),prophylactically before exertion or to prevent exercise-induced asthma
sign_symptom,allergic,0.9220073,rupatadine fumarate,seasonal &amp; perennial allergic rhinitis and urticaria
sign_symptom,rhinitis,0.9865796,rupatadine fumarate,seasonal &amp; perennial allergic rhinitis and urticaria
sign_symptom,infections,0.5913653,roxithromycin,infections caused by susceptible microorganisms- respiratory infections
disease_disorder,micro,0.62940043,roxithromycin,infections caused by susceptible microorganisms- respiratory infections
sign_symptom,anemia,0.9753727,roxadustat,adult patients with symptomatic anemia associated with chronic kidney disease
disease_disorder,kidney disease,0.99194914,roxadustat,adult patients with symptomatic anemia associated with chronic kidney disease
sign_symptom,hyper,0.99990416,rosuvastatin,heterozygous hypercholesterolemia
disease_disorder,type 2 diabetes mellitus,0.967066,rosiglitazone + metformin hydrochloride,management of type 2 diabetes mellitus should include diet control
sign_symptom,restless legs,0.57132596,ropinirole,moderate-to-severe primary restless legs syndrome
disease_disorder,syndrome,0.999382,ropinirole,moderate-to-severe primary restless legs syndrome
disease_disorder,citrate erectile dysfunction,0.9911699,sildenafil citrate,erectile dysfunction
disease_disorder,renal disease,0.9989066,sevelamer hydrochloride,patients with end-stage renal disease
disease_disorder,infections,0.9948256,sertaconazole nitrate,interdigital tinea pedis and other topical fungal infections
disease_disorder,type,0.6872967,semaglutide (tablet),adults with type 2 diabetes mellitus
disease_disorder,diabetes mellitus,0.6834748,semaglutide (tablet),adults with type 2 diabetes mellitus
disease_disorder,pulmonary arterial hypertension,0.99857754,selexipag,pulmonary arterial hypertension
sign_symptom,plaque,0.9955478,secukinumab,moderate to severe plaque psoriasis
sign_symptom,psoriasis,0.8669856,secukinumab,moderate to severe plaque psoriasis
disease_disorder,saxag,0.89216197,saxagliptin,limitation
disease_disorder,rheumatoid arthritis,0.98511165,salsalate,rheumatoid arthritis
disease_disorder,paget ' s disease,0.99809754,salmon calcitonin,active paget's disease in patients who do not respond to alternative treatments
sign_symptom,vomiting,0.9999232,sodium chloride + dextrose,persistent vomiting
sign_symptom,cold,0.9998498,sodium chloride (nasal preparation),dry nasal membranes including dry nose resulting from cold and allergy medications
sign_symptom,epigastric,0.9936427,sodium alginate + sodium bicarbonate + calcium carbonate,all cases of epigastric and retrosternal distress
sign_symptom,retro,0.99970824,sodium alginate + sodium bicarbonate + calcium carbonate,all cases of epigastric and retrosternal distress
disease_disorder,type 1 diabetes,0.999439,sitagliptin,not be used in patients with type 1 diabetes
sign_symptom,overactive,0.6609043,solifenacin succinate,patients with overactive bladder syndrome
disease_disorder,bladder syndrome,0.99876654,solifenacin succinate,patients with overactive bladder syndrome
disease_disorder,cirrhosis,0.8621233,sofosbuvir + velpatasvir,without cirrhosis
disease_disorder,epilepsy,0.9996805,sodium valproate,all types of epilepsy
sign_symptom,cancer,0.70747095,sodium stibogluconate,cancer/tumors (unspecified) and solid tumors
sign_symptom,tumors,0.9981279,sodium stibogluconate,cancer/tumors (unspecified) and solid tumors
sign_symptom,solid tumors,0.5136106,sodium stibogluconate,cancer/tumors (unspecified) and solid tumors
sign_symptom,hyper,0.99989367,sodium nitroprusside dihydrate,immediate reduction of blood pressure of adult and pediatric patients in hypertensive crises
sign_symptom,dry eye,0.9157685,sodium hyaluronate (ophthalmic),all forms of dry eye and for post-surgical lubrication
disease_disorder,infections,0.95947564,sodium fusidate (topical),skin infections
sign_symptom,antiseptic,0.9084957,sodium fluoride (mouthwash),sodium fluoride is an antiseptic
disease_disorder,malaria,0.81869817,sulphadoxine + pyrimethamine,malaria
disease_disorder,rheumatoid arthritis,0.99628276,sulindac,rheumatoid arthritis
disease_disorder,rheumatoid arthritis,0.809293,sulfasalazine,rheumatoid arthritis &amp; juvenile arthritis
disease_disorder,arthritis,0.99115175,sulfasalazine,rheumatoid arthritis &amp; juvenile arthritis
disease_disorder,conjunctivitis,0.9913882,sulfacetamide sodium,conjunctivitis and other superficial ocular infections
disease_disorder,infections,0.99960536,sulfacetamide sodium,conjunctivitis and other superficial ocular infections
sign_symptom,pain,0.999962,streptokinase,always commence within 6 hours of the onset of pain
disease_disorder,heart failure,0.99872804,spironolactone,congestive heart failure
sign_symptom,infections,0.8692159,spiramycin,"infections of the respiratory tract, buccal cavity, skin and soft tissues"
sign_symptom,plaque,0.99689806,tazarotene,plaque psoriasis
sign_symptom,psoriasis,0.9010151,tazarotene,plaque psoriasis
sign_symptom,pain,0.99995816,tapentadol hydrochloride,moderate to severe acute pain in patients 18 years of age or older
sign_symptom,prostatic hyperplasia,0.7266153,tamsulosin hydrochloride,functional symptoms of benign prostatic hyperplasia
disease_disorder,breast cancer,0.98016715,tamoxifen citrate,breast cancer
disease_disorder,glaucoma,0.965334,tafluprost,patients with open-angle glaucoma or ocular hypertension
disease_disorder,erectile dysfunction,0.99635345,tadalafil,tadalafil is indicated in- erectile dysfunction
disease_disorder,cancer,0.97710174,super antioxidant [vitamins & minerals],prevent certain types of cancer
disease_disorder,renal cell carcinoma,0.99955213,sunitinib,advanced renal cell carcinoma
sign_symptom,headache,0.9263154,sumatriptan,if a clear diagnosis of migraine headache has been established.
sign_symptom,conditions,0.9096289,sulphonated surfactant,acne prone and oily skin conditions
sign_symptom,unable to produce enough on its,0.94759876,testosterone undecanoate,if the body is unable to produce enough on its own
disease_disorder,spermatogenic disorders,0.9996891,testosterone decanoate,certain types of infertility due to spermatogenic disorders
sign_symptom,bleeding,0.99936146,terlipressin acetate,short term management of bleeding oesophageal varices
sign_symptom,varices,0.8540822,terlipressin acetate,short term management of bleeding oesophageal varices
disease_disorder,osteoporosis,0.9413679,teriparatide,treatment of postmenopausal women with osteoporosis
disease_disorder,skin disorders,0.81277955,terfenadine,"allergic rhinitis, hay fever, and allergic skin disorders"
disease_disorder,tinea capitis,0.91576415,terbinafine hydrochloride,tinea capitis
disease_disorder,hepatitis b virus,0.9851424,tenofovir disoproxil fumarate,chronic hepatitis b virus infection in adults hiv infected adults
disease_disorder,infection,0.9996195,tenofovir disoproxil fumarate,chronic hepatitis b virus infection in adults hiv infected adults
disease_disorder,liver disease,0.99872243,tenofovir alafenamide,adults with compensated liver disease
disease_disorder,temozolomide,0.891054,temozolomide,newly diagnosed glioblastoma multiforme
disease_disorder,glioblastoma,0.9954871,temozolomide,newly diagnosed glioblastoma multiforme
disease_disorder,multiforme,0.9499018,temozolomide,newly diagnosed glioblastoma multiforme
sign_symptom,hypertension,0.9973422,telmisartan,indicated in- hypertension : treatment of essential hypertension in adults
disease_disorder,hypertension,0.80256844,telmisartan,indicated in- hypertension : treatment of essential hypertension in adults
disease_disorder,infections,0.99932265,teicoplanin,serious infections due to staphylococci or streptococci
disease_disorder,streptococci,0.75964046,teicoplanin,serious infections due to staphylococci or streptococci
sign_symptom,constipation,0.97657686,tegaserod,irritable bowel syndrome with constipation
disease_disorder,ocular hypertension,0.9930403,timolol maleate,patients with ocular hypertension or open-angle glaucoma
disease_disorder,glaucoma,0.9956061,timolol maleate,patients with ocular hypertension or open-angle glaucoma
disease_disorder,infections,0.9960343,tigecycline,infections caused by susceptible strains of the designated microorganisms
sign_symptom,pain,0.9998379,tiemonium methylsulphate,pain related to functional disorders of the digestive tract and biliary system
disease_disorder,functional disorders,0.99964905,tiemonium methylsulphate,pain related to functional disorders of the digestive tract and biliary system
disease_disorder,coronary syndromes,0.84296846,ticagrelor,adult patients with acute coronary syndromes
sign_symptom,thiotepa,0.8816604,thiotepa,in haematological diseases in adult and paediatric patients
