generic_name,cases,rating
clonazepam,anxiety,0.8888888888888888
alprazolam,panic disorde,1.0
topiramate,obesity,0.6666666666666666
oxcarbazepine,bipolar disorde,0.8888888888888888
pregabalin,ibromyalgia,0.7777777777777778
levonorgestrel,abnormal uterine bleeding,0.0
bisacodyl,constipation,1.0
telmisartan,high blood pressure,0.0
lamotrigine,bipolar disorde,0.3333333333333333
clarithromycin,strep throat,0.8888888888888888
dapsone,acne,0.8888888888888888
zaleplon,insomnia,0.7777777777777778
liraglutide,obesity,0.0
esomeprazole,gerd,0.7777777777777778
levonorgestrel,birth control,0.6666666666666666
ciprofloxacin,bladder infection,0.1111111111111111
adalimumab,rheumatoid arthritis,1.0
rivaroxaban,atrial fibrillation,0.0
bisacodyl,constipation,0.6666666666666666
eluxadoline,irritable bowel syndrome,0.4444444444444444
pregabalin,neuropathic pain,0.5555555555555556
potassium chloride,prevention of hypokalemia,0.3333333333333333
bisacodyl,constipation,0.2222222222222222
mefloquine,malaria prevention,0.8888888888888888
cefdinir,sinusitis,0.4444444444444444
desonide,eczema,0.8888888888888888
spironolactone,acne,0.0
clindamycin,bacterial infection,0.2222222222222222
esomeprazole,barrett's esophagus,1.0
tioconazole,vaginal yeast infection,0.0
pramipexole,parkinson's disease,0.7777777777777778
pregabalin,ibromyalgia,0.8888888888888888
lorazepam,anxiety,1.0
levonorgestrel,emergency contraception,1.0
naltrexone,trichotillomania,0.6666666666666666
zonisamide,migraine prevention,0.6666666666666666
carisoprodol,muscle spasm,0.6666666666666666
mirtazapine,anxiety,0.8888888888888888
tadalafil,erectile dysfunction,1.0
orlistat,obesity,0.4444444444444444
teriparatide,osteoporosis,0.5555555555555556
alprazolam,anxiety,1.0
alprazolam,panic disorde,1.0
lorazepam,anxiety,0.5555555555555556
oseltamivir,influenza,0.4444444444444444
minoxidil,alopecia,0.5555555555555556
ropinirole,restless legs syndrome,0.4444444444444444
ibuprofen,,0.7777777777777778
tioconazole,vaginal yeast infection,0.6666666666666666
celecoxib,osteoarthritis,0.5555555555555556
ropinirole,restless legs syndrome,1.0
dexamethasone,inflammatory conditions,1.0
liraglutide,weight loss,0.8888888888888888
letrozole,breast cance,0.3333333333333333
orlistat,obesity,1.0
levonorgestrel,birth control,0.6666666666666666
mirtazapine,depression,0.1111111111111111
levonorgestrel,birth control,0.8888888888888888
levonorgestrel,emergency contraception,1.0
gabapentin,pain,1.0
sulindac,pain,0.2222222222222222
lamotrigine,bipolar disorde,0.5555555555555556
levonorgestrel,emergency contraception,0.8888888888888888
ciprofloxacin,urinary tract infection,0.7777777777777778
dapsone,acne,0.0
gabapentin,reflex sympathetic dystrophy syndrome,0.8888888888888888
esomeprazole,gerd,0.7777777777777778
carbamazepine,epilepsy,0.8888888888888888
naltrexone,opiate dependence,0.5555555555555556
levonorgestrel,birth control,1.0
metronidazole,bacterial vaginitis,0.4444444444444444
metronidazole,dental abscess,0.7777777777777778
desvenlafaxine,anxiety,0.2222222222222222
desloratadine,allergic rhinitis,0.0
tadalafil,erectile dysfunction,0.4444444444444444
levonorgestrel,abnormal uterine bleeding,0.8888888888888888
hydrochlorothiazide,high blood pressure,1.0
liraglutide,"diabetes, type 2",1.0
bisacodyl,constipation,0.2222222222222222
adalimumab,crohn's disease,0.1111111111111111
melatonin,insomnia,1.0
cephalexin,bladder infection,1.0
fluconazole,vaginal yeast infection,0.8888888888888888
bisacodyl,constipation,0.4444444444444444
tioconazole,vaginal yeast infection,0.0
topiramate,ibromyalgia,0.5555555555555556
levonorgestrel,emergency contraception,1.0
tioconazole,vaginal yeast infection,0.0
misoprostol,not listed / othe,0.7777777777777778
levonorgestrel,emergency contraception,1.0
adapalene,acne,0.8888888888888888
tioconazole,vaginal yeast infection,1.0
liraglutide,obesity,0.8888888888888888
levonorgestrel,emergency contraception,1.0
paliperidone,schizophrenia,0.8888888888888888
rivaroxaban,deep vein thrombosis,0.0
methylprednisolone,inflammatory conditions,0.3333333333333333
dapsone,acne,0.0
leflunomide,rheumatoid arthritis,0.6666666666666666
estradiol,postmenopausal symptoms,1.0
clonazepam,panic disorde,1.0
methylprednisolone,inflammatory conditions,1.0
cefdinir,sinusitis,0.8888888888888888
tadalafil,erectile dysfunction,0.8888888888888888
lansoprazole,gerd,1.0
spironolactone,acne,0.7777777777777778
meloxicam,rheumatoid arthritis,0.0
celecoxib,pain,0.8888888888888888
carbamazepine,epilepsy,0.8888888888888888
pregabalin,ibromyalgia,0.7777777777777778
levonorgestrel,birth control,0.8888888888888888
levonorgestrel,emergency contraception,1.0
metronidazole,dental abscess,0.8888888888888888
armodafinil,narcolepsy,0.5555555555555556
levetiracetam,epilepsy,1.0
metronidazole,bacterial vaginitis,0.5555555555555556
acetazolamide,pseudotumor cerebri,0.8888888888888888
levonorgestrel,emergency contraception,1.0
oxcarbazepine,bipolar disorde,1.0
clonazepam,panic disorde,1.0
levonorgestrel,emergency contraception,1.0
olanzapine,bipolar disorde,0.8888888888888888
fenofibrate,hypertriglyceridemia,0.0
clarithromycin,helicobacter pylori infection,0.4444444444444444
levonorgestrel,birth control,0.0
gabapentin,anxiety,1.0
levonorgestrel,emergency contraception,1.0
temozolomide,"melanoma, metastatic",0.0
alprazolam,dysautonomia,0.7777777777777778
clonazepam,anxiety,1.0
levonorgestrel,birth control,0.8888888888888888
levonorgestrel,emergency contraception,1.0
sumatriptan,migraine,0.2222222222222222
meloxicam,osteoarthritis,1.0
alprazolam,anxiety,1.0
clindamycin,skin or soft tissue infection,0.0
levonorgestrel,birth control,0.3333333333333333
sumatriptan,migraine,0.8888888888888888
tioconazole,vaginal yeast infection,0.3333333333333333
melatonin,insomnia,0.1111111111111111
lorazepam,anxiety,1.0
lisinopril,high blood pressure,0.0
brexpiprazole,major depressive disorde,0.7777777777777778
aprepitant,"nausea/vomiting, postoperative",1.0
spironolactone,hirsutism,0.6666666666666666
levonorgestrel,emergency contraception,1.0
tioconazole,vaginal yeast infection,0.1111111111111111
dapsone,acne,1.0
levonorgestrel,birth control,1.0
linezolid,bacterial infection,0.5555555555555556
roflumilast,copd,1.0
valacyclovir,"herpes simplex, suppression",0.0
etanercept,psoriasis,1.0
liraglutide,"diabetes, type 2",1.0
methimazole,hyperthyroidism,0.7777777777777778
lisinopril,high blood pressure,0.0
ciprofloxacin,urinary tract infection,0.0
clonazepam,anxiety,0.8888888888888888
sulfasalazine,rheumatoid arthritis,1.0
levonorgestrel,emergency contraception,1.0
levonorgestrel,birth control,0.4444444444444444
clonazepam,anxiety,0.8888888888888888
dapsone,acne,0.8888888888888888
levonorgestrel,emergency contraception,1.0
metronidazole,bacterial infection,0.8888888888888888
clindamycin,peritonitis,1.0
propofol,anesthesia,1.0
fluorouracil,keratosis,1.0
carbamazepine,bipolar disorde,1.0
levonorgestrel,emergency contraception,1.0
nitrofurantoin,bladder infection,0.0
diazepam,anxiety,0.8888888888888888
nortriptyline,pain,0.0
aripiprazole,schizoaffective disorde,0.7777777777777778
nabumetone,osteoarthritis,0.4444444444444444
tioconazole,vaginal yeast infection,0.1111111111111111
tioconazole,vaginal yeast infection,0.0
clindamycin,bacterial infection,0.5555555555555556
levonorgestrel,emergency contraception,0.0
alprazolam,panic disorde,0.8888888888888888
lifitegrast,dry eye disease,0.1111111111111111
aripiprazole,obsessive compulsive disorde,0.5555555555555556
mirtazapine,insomnia,0.3333333333333333
crisaborole,atopic dermatitis,0.4444444444444444
levonorgestrel,birth control,1.0
levonorgestrel,emergency contraception,0.0
lamotrigine,seizure prevention,0.8888888888888888
omeprazole,gerd,0.8888888888888888
glimepiride,"diabetes, type 2",1.0
alprazolam,not listed / othe,1.0
pregabalin,neuropathic pain,0.8888888888888888
ciprofloxacin,prostatitis,0.0
levonorgestrel,birth control,0.8888888888888888
fluconazole,vaginal yeast infection,0.0
rituximab,rheumatoid arthritis,0.6666666666666666
carvedilol,heart failure,1.0
pentosan polysulfate sodium,interstitial cystitis,0.0
adalimumab,hidradenitis suppurativa,0.0
levonorgestrel,birth control,0.5555555555555556
levonorgestrel,emergency contraception,0.0
methotrexate,psoriasis,1.0
clonazepam,anxiety,0.6666666666666666
estradiol,postmenopausal symptoms,0.5555555555555556
ropinirole,restless legs syndrome,0.0
mirtazapine,anxiety,0.4444444444444444
desvenlafaxine,depression,1.0
levonorgestrel,emergency contraception,1.0
lactulose,"constipation, chronic",1.0
pioglitazone,"diabetes, type 2",0.1111111111111111
sofosbuvir,hepatitis c,0.4444444444444444
celecoxib,osteoarthritis,0.7777777777777778
brexpiprazole,major depressive disorde,0.5555555555555556
clonazepam,panic disorde,0.8888888888888888
liraglutide,"diabetes, type 2",0.8888888888888888
lamotrigine,bipolar disorde,0.8888888888888888
allopurinol,gout,0.8888888888888888
silodosin,benign prostatic hyperplasia,0.7777777777777778
adalimumab,psoriasis,0.6666666666666666
clonazepam,insomnia,0.4444444444444444
levonorgestrel,birth control,0.0
liraglutide,obesity,0.8888888888888888
infliximab,"crohn's disease, maintenance",0.6666666666666666
silver sulfadiazine,"burns, external",1.0
metronidazole,bacterial vaginitis,0.8888888888888888
clarithromycin,bronchitis,0.7777777777777778
levonorgestrel,birth control,0.8888888888888888
carisoprodol,muscle spasm,1.0
lifitegrast,dry eye disease,1.0
bisacodyl,constipation,0.4444444444444444
etanercept,ankylosing spondylitis,0.8888888888888888
dapsone,acne,0.0
ciprofloxacin,diverticulitis,0.7777777777777778
sumatriptan,migraine,0.1111111111111111
simvastatin,high cholesterol,0.7777777777777778
meloxicam,osteoarthritis,1.0
minoxidil,alopecia,0.7777777777777778
ciprofloxacin,bladder infection,0.5555555555555556
bisacodyl,constipation,0.5555555555555556
desvenlafaxine,bipolar disorde,1.0
levetiracetam,seizures,0.4444444444444444
carisoprodol,muscle spasm,1.0
methotrexate,psoriasis,1.0
clonazepam,anxiety,0.8888888888888888
ciprofloxacin,bladder infection,0.1111111111111111
mirtazapine,depression,0.7777777777777778
itraconazole,histoplasmosis,0.7777777777777778
liraglutide,"diabetes, type 2",0.0
levonorgestrel,birth control,0.7777777777777778
pregabalin,postherpetic neuralgia,0.7777777777777778
erlotinib,non-small cell lung cance,1.0
levonorgestrel,emergency contraception,0.0
alprazolam,anxiety,1.0
dapsone,acne,1.0
olanzapine,bipolar disorde,0.4444444444444444
dexlansoprazole,gerd,1.0
apremilast,plaque psoriasis,0.4444444444444444
nortriptyline,pain,0.7777777777777778
spironolactone,alopecia,0.5555555555555556
metronidazole,bacterial vaginitis,0.3333333333333333
adalimumab,ankylosing spondylitis,0.8888888888888888
nitrofurantoin,urinary tract infection,0.0
nitrofurantoin,urinary tract infection,0.0
levonorgestrel,emergency contraception,1.0
meloxicam,ibromyalgia,0.1111111111111111
adalimumab,"crohn's disease, maintenance",0.3333333333333333
vardenafil,erectile dysfunction,0.7777777777777778
carisoprodol,muscle spasm,1.0
gabapentin,restless legs syndrome,1.0
metronidazole,trichomoniasis,0.5555555555555556
topiramate,seizure prevention,1.0
levonorgestrel,birth control,0.8888888888888888
acetazolamide,pseudotumor cerebri,1.0
methylprednisolone,allergic rhinitis,0.7777777777777778
lacosamide,seizures,0.8888888888888888
dulaglutide,"diabetes, type 2",0.8888888888888888
betamethasone,dermatological disorders,1.0
clonazepam,insomnia,1.0
adapalene,acne,0.8888888888888888
methylprednisolone,inflammatory conditions,0.7777777777777778
metronidazole,bacterial vaginitis,0.7777777777777778
carisoprodol,muscle spasm,1.0
metoprolol tartrate,high blood pressure,0.7777777777777778
alprazolam,anxiety,1.0
gabapentin,hot flashes,1.0
aripiprazole,depression,0.2222222222222222
dapsone,acne,1.0
loratadine,allergic rhinitis,0.2222222222222222
lorazepam,anxiety,1.0
levonorgestrel,birth control,0.2222222222222222
desloratadine,allergic rhinitis,0.5555555555555556
valacyclovir,cold sores,1.0
gabapentin,anxiety,0.7777777777777778
ramipril,high blood pressure,1.0
oseltamivir,influenza,0.1111111111111111
ciprofloxacin,"conjunctivitis, bacterial",1.0
ropinirole,restless legs syndrome,0.6666666666666666
nitrofurantoin,urinary tract infection,0.8888888888888888
adalimumab,psoriasis,0.4444444444444444
celecoxib,not listed / othe,0.7777777777777778
temazepam,insomnia,0.5555555555555556
tioconazole,vaginal yeast infection,0.7777777777777778
calcitriol,hypoparathyroidism,0.4444444444444444
tinidazole,bacterial vaginitis,0.3333333333333333
estradiol,atrophic vaginitis,0.0
pregabalin,diabetic peripheral neuropathy,0.0
gabapentin,anxiety,0.7777777777777778
estradiol,oophorectomy,0.0
erlotinib,non-small cell lung cance,1.0
capecitabine,colorectal cance,0.7777777777777778
anastrozole,"breast cancer, metastatic",0.2222222222222222
levonorgestrel,birth control,0.1111111111111111
sitagliptin,"diabetes, type 2",0.4444444444444444
armodafinil,chronic fatigue syndrome,0.8888888888888888
levetiracetam,epilepsy,0.8888888888888888
clonazepam,panic disorde,1.0
adalimumab,crohn's disease,0.0
haloperidol,psychosis,0.6666666666666666
eluxadoline,irritable bowel syndrome,1.0
dexlansoprazole,barrett's esophagus,1.0
desvenlafaxine,depression,0.3333333333333333
levonorgestrel,emergency contraception,1.0
levonorgestrel,emergency contraception,1.0
clindamycin,bacterial infection,0.0
eszopiclone,insomnia,0.7777777777777778
vardenafil,erectile dysfunction,0.7777777777777778
levonorgestrel,birth control,0.3333333333333333
fluconazole,"onychomycosis, toenail",1.0
levonorgestrel,birth control,0.6666666666666666
liraglutide,weight loss,1.0
oseltamivir,influenza,1.0
desvenlafaxine,depression,1.0
liraglutide,obesity,1.0
nitrofurantoin,bladder infection,0.0
levonorgestrel,emergency contraception,1.0
rifaximin,irritable bowel syndrome,1.0
pregabalin,ibromyalgia,0.0
pimecrolimus,eczema,0.8888888888888888
clonazepam,panic disorde,1.0
sumatriptan,migraine,0.8888888888888888
clonazepam,bipolar disorde,0.0
nabumetone,osteoarthritis,0.0
levonorgestrel,emergency contraception,1.0
metronidazole,diverticulitis,0.1111111111111111
pramipexole,restless legs syndrome,0.7777777777777778
temazepam,insomnia,0.5555555555555556
levetiracetam,neuralgia,0.7777777777777778
levonorgestrel,birth control,0.4444444444444444
clonazepam,anxiety,1.0
allopurinol,gout,1.0
pramipexole,restless legs syndrome,1.0
ciprofloxacin,prostatitis,0.1111111111111111
nitrofurantoin,prevention of bladder infection,1.0
methocarbamol,muscle spasm,0.0
sulfasalazine,psoriatic arthritis,0.1111111111111111
ziprasidone,bipolar disorde,0.7777777777777778
methocarbamol,muscle spasm,0.6666666666666666
lorazepam,anxiety,0.5555555555555556
liraglutide,obesity,0.8888888888888888
olanzapine,depression,1.0
clarithromycin,sinusitis,0.0
gabapentin,trigeminal neuralgia,0.8888888888888888
metronidazole,bacterial vaginitis,1.0
olanzapine,depression,0.8888888888888888
levonorgestrel,birth control,0.6666666666666666
aripiprazole,bipolar disorde,0.0
dulaglutide,"diabetes, type 2",0.1111111111111111
nitrofurantoin,urinary tract infection,1.0
cefdinir,strep throat,0.0
clonazepam,panic disorde,1.0
pregabalin,reflex sympathetic dystrophy syndrome,0.6666666666666666
roflumilast,copd,1.0
cephalexin,bladder infection,0.8888888888888888
granisetron,"nausea/vomiting, postoperative",1.0
gabapentin,neuropathic pain,0.7777777777777778
pregabalin,generalized anxiety disorde,0.7777777777777778
cyanocobalamin,vitamin b12 deficiency,0.5555555555555556
levonorgestrel,birth control,1.0
olanzapine,borderline personality disorde,0.5555555555555556
metronidazole,bacterial infection,0.1111111111111111
topiramate,seizure prevention,0.7777777777777778
irbesartan,high blood pressure,0.0
isosorbide mononitrate,angina,0.0
pregabalin,neuropathic pain,0.0
simvastatin,high cholesterol,0.0
baclofen,chronic spasticity,0.8888888888888888
lansoprazole,gastritis/duodenitis,1.0
tadalafil,erectile dysfunction,1.0
ticagrelor,acute coronary syndrome,0.6666666666666666
sitagliptin,"diabetes, type 2",0.6666666666666666
paliperidone,schizoaffective disorde,0.6666666666666666
clonazepam,anxiety,1.0
mirtazapine,depression,0.4444444444444444
mirtazapine,depression,0.8888888888888888
gabapentin,anxiety,0.8888888888888888
levonorgestrel,birth control,1.0
topiramate,obesity,1.0
levonorgestrel,emergency contraception,0.8888888888888888
ciprofloxacin,urinary tract infection,0.6666666666666666
alprazolam,panic disorde,1.0
permethrin,scabies,0.2222222222222222
dexlansoprazole,gerd,1.0
metronidazole,intraabdominal infection,0.1111111111111111
brexpiprazole,major depressive disorde,0.7777777777777778
ciprofloxacin,urinary tract infection,0.0
hylan g-f 20,osteoarthritis,0.0
captopril,high blood pressure,1.0
gabapentin,insomnia,1.0
clonazepam,insomnia,1.0
irbesartan,high blood pressure,0.0
lubiprostone,"constipation, chronic",1.0
levonorgestrel,birth control,1.0
desloratadine,allergic rhinitis,0.7777777777777778
fluconazole,vaginal yeast infection,0.7777777777777778
levonorgestrel,abnormal uterine bleeding,0.3333333333333333
pregabalin,ibromyalgia,0.2222222222222222
gabapentin,neuropathic pain,0.0
lubiprostone,irritable bowel syndrome,0.7777777777777778
lamotrigine,epilepsy,1.0
meloxicam,inflammatory conditions,1.0
lubiprostone,"constipation, chronic",0.8888888888888888
gabapentin,pain,0.7777777777777778
orlistat,nonalcoholic fatty liver disease,0.0
ziprasidone,body dysmorphic disorde,0.6666666666666666
liraglutide,"diabetes, type 2",0.7777777777777778
olanzapine,obsessive compulsive disorde,0.8888888888888888
levonorgestrel,birth control,1.0
lamotrigine,bipolar disorde,1.0
clindamycin,bacterial infection,0.0
midazolam,light anesthesia,0.4444444444444444
mirtazapine,anxiety,0.6666666666666666
zaleplon,insomnia,0.0
cefdinir,sinusitis,0.5555555555555556
furosemide,edema,0.0
metronidazole,diverticulitis,1.0
spironolactone,high blood pressure,0.7777777777777778
lansoprazole,gerd,0.4444444444444444
alprazolam,panic disorde,1.0
aripiprazole,schizoaffective disorde,0.8888888888888888
valsartan,high blood pressure,0.4444444444444444
ciprofloxacin,kidney infections,1.0
clonazepam,not listed / othe,0.5555555555555556
gabapentin,trigeminal neuralgia,1.0
carisoprodol,muscle spasm,1.0
denosumab,osteoporosis,1.0
levonorgestrel,emergency contraception,1.0
cephalexin,bacterial infection,0.8888888888888888
brexpiprazole,major depressive disorde,0.8888888888888888
lorazepam,panic disorde,1.0
armodafinil,narcolepsy,0.5555555555555556
gabapentin,pain,1.0
methocarbamol,muscle spasm,1.0
lamotrigine,bipolar disorde,1.0
methocarbamol,muscle spasm,1.0
oseltamivir,influenza,1.0
etanercept,psoriatic arthritis,0.7777777777777778
desvenlafaxine,depression,0.8888888888888888
omeprazole,gerd,0.6666666666666666
mirtazapine,insomnia,1.0
tioconazole,vaginal yeast infection,0.0
liraglutide,obesity,1.0
levonorgestrel,emergency contraception,0.0
gabapentin,anxiety,1.0
lamotrigine,bipolar disorde,1.0
palbociclib,"breast cancer, metastatic",0.8888888888888888
levonorgestrel,birth control,1.0
acetazolamide,glaucoma,0.1111111111111111
methocarbamol,opiate withdrawal,0.7777777777777778
olanzapine,depression,0.6666666666666666
levonorgestrel,birth control,0.5555555555555556
lisinopril,high blood pressure,1.0
mirtazapine,depression,0.5555555555555556
levonorgestrel,emergency contraception,1.0
topiramate,migraine prevention,0.5555555555555556
ciprofloxacin,bladder infection,0.0
gabapentin,anxiety,0.0
gabapentin,hot flashes,0.0
estradiol,atrophic vaginitis,0.0
levonorgestrel,emergency contraception,1.0
naltrexone,alcohol dependence,1.0
clonazepam,anxiety,0.7777777777777778
palbociclib,"breast cancer, metastatic",0.7777777777777778
hydrochlorothiazide,high blood pressure,0.0
aripiprazole,depression,0.4444444444444444
gabapentin,pain,0.8888888888888888
celecoxib,pain,0.0
metronidazole,bacterial vaginitis,0.8888888888888888
oxcarbazepine,seizures,1.0
mirtazapine,depression,0.2222222222222222
carbamazepine,dystonia,0.8888888888888888
levonorgestrel,emergency contraception,1.0
levonorgestrel,birth control,0.8888888888888888
bisacodyl,constipation,1.0
bisacodyl,constipation,0.6666666666666666
pioglitazone,"diabetes, type 2",0.0
sumatriptan,migraine,0.8888888888888888
gabapentin,anxiety,0.8888888888888888
topiramate,ibromyalgia,0.0
nitrofurantoin,urinary tract infection,1.0
famciclovir,herpes zoste,0.8888888888888888
liraglutide,"diabetes, type 2",0.1111111111111111
adalimumab,"crohn's disease, maintenance",0.7777777777777778
metronidazole,bacterial infection,0.1111111111111111
aripiprazole,schizophrenia,1.0
dapsone,acne,1.0
nitrofurantoin,bladder infection,0.1111111111111111
clarithromycin,helicobacter pylori infection,0.8888888888888888
olanzapine,bipolar disorde,1.0
gabapentin,anxiety,0.8888888888888888
somatropin,adult human growth hormone deficiency,1.0
dapsone,acne,0.8888888888888888
rosuvastatin,high cholesterol,0.7777777777777778
levonorgestrel,birth control,0.7777777777777778
carisoprodol,muscle spasm,1.0
temazepam,insomnia,0.6666666666666666
metronidazole,bacterial vaginitis,0.5555555555555556
loratadine,allergic rhinitis,0.7777777777777778
suvorexant,insomnia,0.2222222222222222
levonorgestrel,birth control,1.0
metronidazole,bacterial infection,0.4444444444444444
gabapentin,ibromyalgia,0.6666666666666666
pregabalin,ibromyalgia,0.0
sitagliptin,"diabetes, type 2",0.4444444444444444
secukinumab,plaque psoriasis,0.2222222222222222
lacosamide,seizures,0.2222222222222222
melatonin,insomnia,1.0
levonorgestrel,birth control,0.0
tadalafil,erectile dysfunction,1.0
nortriptyline,migraine prevention,1.0
valacyclovir,"herpes simplex, suppression",0.8888888888888888
dulaglutide,"diabetes, type 2",0.0
gabapentin,restless legs syndrome,0.8888888888888888
levonorgestrel,emergency contraception,1.0
clonazepam,anxiety,1.0
levonorgestrel,emergency contraception,0.0
mirtazapine,depression,0.6666666666666666
suvorexant,insomnia,0.0
rivaroxaban,"deep vein thrombosis, prophylaxis",0.8888888888888888
levonorgestrel,emergency contraception,1.0
theophylline,"asthma, maintenance",1.0
metronidazole,diverticulitis,0.7777777777777778
topiramate,obesity,1.0
levonorgestrel,abnormal uterine bleeding,1.0
clobazam,lennox-gastaut syndrome,1.0
levonorgestrel,abnormal uterine bleeding,1.0
valacyclovir,"herpes simplex, suppression",1.0
gabapentin,pain,0.4444444444444444
nortriptyline,depression,1.0
oseltamivir,influenza,1.0
carisoprodol,muscle spasm,1.0
hydroxyurea,"anemia, sickle cell",0.5555555555555556
zolmitriptan,migraine,0.0
clonazepam,burning mouth syndrome,0.8888888888888888
ondansetron,nausea/vomiting,1.0
levonorgestrel,birth control,0.8888888888888888
ziprasidone,bipolar disorde,0.5555555555555556
metronidazole,bacterial vaginitis,0.7777777777777778
clarithromycin,tonsillitis/pharyngitis,0.8888888888888888
nortriptyline,neuralgia,1.0
ziprasidone,schizoaffective disorde,0.7777777777777778
meloxicam,inflammatory conditions,0.7777777777777778
dulaglutide,"diabetes, type 2",0.8888888888888888
clindamycin,bacterial infection,1.0
clindamycin,acne,0.7777777777777778
simvastatin,high cholesterol,0.0
clonazepam,panic disorde,1.0
levonorgestrel,emergency contraception,1.0
valacyclovir,cold sores,1.0
levonorgestrel,abnormal uterine bleeding,0.5555555555555556
tadalafil,erectile dysfunction,1.0
mirtazapine,insomnia,0.6666666666666666
carbamazepine,epilepsy,0.0
tioconazole,vaginal yeast infection,0.0
carvedilol,high blood pressure,0.1111111111111111
mefloquine,malaria prevention,1.0
ropinirole,restless legs syndrome,0.6666666666666666
bisacodyl,constipation,1.0
lacosamide,seizures,1.0
methocarbamol,muscle spasm,1.0
desvenlafaxine,depression,0.7777777777777778
mirtazapine,depression,1.0
armodafinil,chronic fatigue syndrome,0.7777777777777778
levonorgestrel,birth control,0.0
cephalexin,skin or soft tissue infection,0.1111111111111111
gabapentin,bipolar disorde,0.5555555555555556
clonazepam,anxiety,1.0
clonazepam,anxiety,0.8888888888888888
tioconazole,vaginal yeast infection,0.0
bisacodyl,constipation,0.0
nitrofurantoin,bladder infection,0.6666666666666666
tadalafil,erectile dysfunction,1.0
alprazolam,panic disorde,0.7777777777777778
celecoxib,pain,0.8888888888888888
gabapentin,anxiety,1.0
esomeprazole,gerd,0.5555555555555556
pregabalin,generalized anxiety disorde,0.8888888888888888
oseltamivir,influenza prophylaxis,0.0
clonazepam,anxiety,0.8888888888888888
pentosan polysulfate sodium,bladder infection,0.5555555555555556
clonazepam,anxiety,1.0
nitrofurantoin,urinary tract infection,0.8888888888888888
levonorgestrel,emergency contraception,0.0
dulaglutide,"diabetes, type 2",0.5555555555555556
lubiprostone,opioid-induced constipation,0.0
lifitegrast,dry eye disease,0.0
imiquimod,human papilloma virus,0.8888888888888888
lorazepam,insomnia,0.0
clarithromycin,bronchitis,0.1111111111111111
spironolactone,acne,1.0
methylprednisolone,"gout, acute",1.0
mirtazapine,insomnia,0.4444444444444444
nitrofurantoin,bladder infection,0.3333333333333333
magnesium hydroxide,constipation,1.0
olanzapine,depression,0.0
lamotrigine,bipolar disorde,0.8888888888888888
rifaximin,irritable bowel syndrome,1.0
adapalene,acne,0.6666666666666666
topiramate,seizure prevention,0.8888888888888888
adalimumab,psoriasis,0.8888888888888888
lisinopril,high blood pressure,0.4444444444444444
oxcarbazepine,bipolar disorde,0.0
mirtazapine,depression,0.7777777777777778
aripiprazole,schizophrenia,0.0
lamotrigine,bipolar disorde,1.0
levonorgestrel,abnormal uterine bleeding,0.0
liraglutide,"diabetes, type 2",0.8888888888888888
clindamycin,bacterial infection,0.3333333333333333
tazarotene,psoriasis,0.8888888888888888
nortriptyline,migraine prevention,1.0
olanzapine,insomnia,1.0
carbamazepine,peripheral neuropathy,0.0
nitrofurantoin,bladder infection,0.1111111111111111
alprazolam,not listed / othe,1.0
oxcarbazepine,seizures,0.7777777777777778
tioconazole,vaginal yeast infection,1.0
vardenafil,erectile dysfunction,0.3333333333333333
levonorgestrel,emergency contraception,1.0
infliximab,ulcerative colitis,1.0
valacyclovir,cold sores,0.8888888888888888
liraglutide,weight loss,1.0
levonorgestrel,birth control,1.0
etanercept,rheumatoid arthritis,0.7777777777777778
levonorgestrel,emergency contraception,0.8888888888888888
febuxostat,gout,0.7777777777777778
levonorgestrel,birth control,0.3333333333333333
apremilast,plaque psoriasis,0.4444444444444444
clarithromycin,sinusitis,0.0
aripiprazole,depression,0.0
nitrofurantoin,bladder infection,0.8888888888888888
liraglutide,obesity,0.4444444444444444
levonorgestrel,emergency contraception,1.0
topiramate,migraine prevention,0.1111111111111111
mirabegron,overactive bladde,1.0
bisacodyl,constipation,0.0
levonorgestrel,emergency contraception,0.8888888888888888
imiquimod,keratosis,0.6666666666666666
brexpiprazole,depression,1.0
liraglutide,"diabetes, type 2",0.7777777777777778
silodosin,benign prostatic hyperplasia,0.4444444444444444
levetiracetam,epilepsy,1.0
ondansetron,nausea/vomiting,0.8888888888888888
gabapentin,anxiety,1.0
propofol,anesthesia,1.0
levonorgestrel,birth control,0.7777777777777778
bisacodyl,constipation,0.0
levonorgestrel,emergency contraception,0.0
dulaglutide,"diabetes, type 2",0.7777777777777778
naltrexone,opiate dependence,1.0
capsaicin,peripheral neuropathy,0.0
ciprofloxacin,urinary tract infection,1.0
alprazolam,depression,1.0
nitrofurantoin,urinary tract infection,0.3333333333333333
desvenlafaxine,depression,0.1111111111111111
aripiprazole,schizophrenia,0.8888888888888888
metronidazole,rosacea,0.8888888888888888
meloxicam,ibromyalgia,1.0
olanzapine,bipolar disorde,0.8888888888888888
levonorgestrel,emergency contraception,0.5555555555555556
loratadine,allergic rhinitis,0.2222222222222222
pregabalin,neuropathic pain,0.6666666666666666
valacyclovir,"herpes simplex, suppression",1.0
ciprofloxacin,anthrax,0.8888888888888888
levonorgestrel,birth control,0.8888888888888888
levonorgestrel,abnormal uterine bleeding,0.2222222222222222
alprazolam,panic disorde,1.0
clindamycin,bacterial vaginitis,1.0
levonorgestrel,birth control,0.8888888888888888
gabapentin,postherpetic neuralgia,1.0
apremilast,plaque psoriasis,1.0
